Pressure, Conductivity, Temperature, Density, Sound_Speed
5678.291992, 3.2296, 1.5493, 1.05300788619098, 1552.21174887259,
5686.111816, 3.22994, 1.5464, 1.05304446764536, 1552.34238231011,
5693.196289, 3.23024, 1.5523, 1.05306897044304, 1552.48507412754,
5700.231445, 3.23051, 1.5545, 1.05309671673773, 1552.61583955151,
5707.360351, 3.23077, 1.5508, 1.05313065781457, 1552.73113607389,
5715.238769, 3.23107, 1.5538, 1.05316116170644, 1552.87909473441,
5722.389648, 3.23138, 1.5553, 1.05319041853918, 1553.01049032081,
5729.52832, 3.23167, 1.5551, 1.05322114791533, 1553.13649447977,
5736.631835, 3.23198, 1.5551, 1.05325171907665, 1553.26279773638,
5744.582031, 3.23227, 1.5559, 1.05328460467651, 1553.40555372384,
5751.866699, 3.23257, 1.5573, 1.05331437769834, 1553.53882369854,
5758.864746, 3.23284, 1.56, 1.05334144803171, 1553.67045087397,
5766.157226, 3.23316, 1.5615, 1.05337132689681, 1553.80447353263,
5774.064941, 3.23347, 1.5592, 1.05340732772963, 1553.93797941627,
5781.254882, 3.23376, 1.5629, 1.05343431413403, 1554.07609111543,
5788.263671, 3.23403, 1.5605, 1.05346653530348, 1554.1933287654,
5795.354003, 3.23431, 1.5652, 1.05349202974763, 1554.33245585709,
5803.246093, 3.23466, 1.5624, 1.05352882281502, 1554.46493963954,
5810.469726, 3.23497, 1.5654, 1.05355681177301, 1554.60197019488,
5817.573242, 3.23531, 1.5671, 1.05358590939385, 1554.73370835788,
5824.754882, 3.23555, 1.5678, 1.05361539793993, 1554.86234363066,
5832.545898, 3.23583, 1.5688, 1.05364732257261, 1555.0029029647,
5839.579101, 3.23613, 1.5672, 1.05367908563125, 1555.12338826819,
5846.829101, 3.23644, 1.5716, 1.05370575150628, 1555.26491069817,
5853.971679, 3.23673, 1.5715, 1.05373633475402, 1555.39141552986,
5861.770019, 3.23707, 1.5694, 1.05377193678913, 1555.52422278136,
5868.799804, 3.23733, 1.5703, 1.05380079416588, 1555.65120025013,
5875.916503, 3.23763, 1.5752, 1.05382633130829, 1555.79173990292,
5882.913574, 3.2379, 1.5756, 1.05385564828021, 1555.91690088708,
5890.626953, 3.23823, 1.5773, 1.05388699258978, 1556.05899417427,
5897.821777, 3.23851, 1.576, 1.05391887291857, 1556.1828572771,
5905.271972, 3.23878, 1.5774, 1.05394893817193, 1556.31865681908,
5912.108398, 3.23906, 1.5774, 1.05397810936257, 1556.44011658549,
5919.889648, 3.2394, 1.58, 1.05400888843572, 1556.58613473645,
5926.946777, 3.23969, 1.5807, 1.05403829903283, 1556.71354611225,
5934.2583, 3.23997, 1.5808, 1.05406920822103, 1556.84345001675,
5941.249023, 3.24029, 1.5821, 1.0540980238924, 1556.97192745605,
5948.723632, 3.24058, 1.5844, 1.05412743914663, 1557.11107891067,
5955.983398, 3.24083, 1.5855, 1.05415685661612, 1557.24250142423,
5963.246093, 3.24112, 1.5823, 1.05419097184514, 1557.36234345209,
5970.441406, 3.24141, 1.5853, 1.05421858530735, 1557.49873281267,
5978.228027, 3.24177, 1.5876, 1.05424983708375, 1557.64436637791,
5985.127929, 3.24204, 1.5888, 1.0542779224595, 1557.77025769541,
5992.488281, 3.2423, 1.588, 1.05430971548595, 1557.89818302983,
5999.561523, 3.24258, 1.589, 1.05433876036541, 1558.02664728325,
6007.301269, 3.24292, 1.5903, 1.05437063754478, 1558.16834244349,
6014.435058, 3.24321, 1.5914, 1.05439990096608, 1558.29830267994,
6021.611328, 3.24354, 1.5913, 1.05443089791679, 1558.42620910583,
6028.716308, 3.24382, 1.593, 1.05445934739453, 1558.55724317047,
6036.725097, 3.24413, 1.5939, 1.05449238311847, 1558.70196965999,
6043.643554, 3.24439, 1.5947, 1.05452082407333, 1558.82694190315,
6050.832031, 3.24467, 1.5954, 1.05455059339617, 1558.95658092978,
6057.958007, 3.24494, 1.597, 1.05457911956564, 1559.08756223037,
6065.86621, 3.24529, 1.5998, 1.05461020052474, 1559.23664089226,
6073.138183, 3.24557, 1.5959, 1.05464491319776, 1559.35463607325,
6080.358398, 3.24589, 1.601, 1.05467072620645, 1559.4980100464,
6087.485351, 3.24618, 1.6032, 1.05469881954195, 1559.63106056936,
6094.7583, 3.24647, 1.6016, 1.05473130123276, 1559.755805543,
6102.518066, 3.24677, 1.6027, 1.05476304174507, 1559.89675161889,
6109.856445, 3.24709, 1.6035, 1.05479362686642, 1560.02993963346,
6116.891601, 3.24738, 1.6051, 1.05482195328114, 1560.15973765959,
6124.091796, 3.24766, 1.6062, 1.05485132900658, 1560.29079394692,
6132.036132, 3.24797, 1.6087, 1.05488245102503, 1560.43907885346,
6139.311523, 3.24831, 1.6084, 1.05491406609682, 1560.56840331536,
6146.463378, 3.24856, 1.6074, 1.05494508523679, 1560.69221016852,
6153.616699, 3.24886, 1.6099, 1.05497303638916, 1560.8267883417,
6161.510253, 3.2492, 1.6119, 1.05500472120242, 1560.97328400012,
6168.499023, 3.24947, 1.614, 1.05503215695568, 1561.10344242881,
6175.738281, 3.24976, 1.6133, 1.05506356213886, 1561.23026402301,
6182.916992, 3.25003, 1.6116, 1.05509555491085, 1561.3528993927,
6190.838867, 3.25036, 1.6156, 1.0551252277246, 1561.50543838898,
6197.96875, 3.2507, 1.6181, 1.05515342875973, 1561.64028316547,
6204.825195, 3.25098, 1.6192, 1.05518143202757, 1561.76552040745,
6212.088867, 3.25123, 1.618, 1.05521305451121, 1561.89075393963,
6219.885253, 3.25154, 1.6179, 1.05524617382424, 1562.02920987152,
6227.091796, 3.25185, 1.6179, 1.05527690362895, 1562.15783005733,
6234.418945, 3.25213, 1.6218, 1.05530389485383, 1562.29912842006,
6241.526855, 3.25244, 1.623, 1.05533302612353, 1562.42947487185,
6249.341308, 3.25276, 1.6227, 1.05536649191775, 1562.56786450512,
6256.40625, 3.25306, 1.623, 1.05539626572722, 1562.69477754097,
6263.501953, 3.25333, 1.6227, 1.05542648782189, 1562.82005373912,
6270.773925, 3.2536, 1.6239, 1.05545587698632, 1562.95262091551,
6278.778808, 3.25395, 1.6275, 1.05548640548948, 1563.10584849221,
6285.923828, 3.25428, 1.6262, 1.05551835961533, 1563.23010085787,
6293.182128, 3.25457, 1.6281, 1.05554716023623, 1563.36475355989,
6300.299804, 3.25485, 1.6277, 1.05557764113044, 1563.4903198634,
6308.274902, 3.25517, 1.6334, 1.05560564843677, 1563.64854531659,
6315.419921, 3.2555, 1.6319, 1.05563778957055, 1563.77226277095,
6322.660156, 3.25575, 1.6323, 1.05566765522675, 1563.90175569845,
6329.913574, 3.25606, 1.6361, 1.05569468383138, 1564.04205485416,
6337.750976, 3.25639, 1.6352, 1.05572888670752, 1564.17939838884,
6345.004882, 3.25667, 1.6357, 1.05575896513204, 1564.30990257416,
6352.268066, 3.25696, 1.6397, 1.05578563702063, 1564.45064115741,
6359.583496, 3.25728, 1.6386, 1.0558179215358, 1564.57831327351,
6367.283203, 3.25755, 1.6393, 1.05584941982302, 1564.71691501958,
6374.381347, 3.25783, 1.6384, 1.05588029374471, 1564.84080840182,
6381.520996, 3.25813, 1.6417, 1.05590726945672, 1564.97762274265,
6388.551269, 3.25838, 1.6435, 1.05593487947664, 1565.10753452659,
6396.371093, 3.25871, 1.6441, 1.05596747035086, 1565.24888875303,
6403.454101, 3.25897, 1.6446, 1.05599667866041, 1565.37620018778,
6410.74707, 3.25926, 1.645, 1.05602706674122, 1565.50731684911,
6418.001953, 3.25953, 1.6442, 1.0560583339391, 1565.63407987787,
6426.038574, 3.2599, 1.6475, 1.0560893838686, 1565.78745649826,
6433.12207, 3.26019, 1.6492, 1.05611764030117, 1565.91866707004,
6440.466308, 3.26048, 1.6498, 1.0561480096279, 1566.05126107815,
6447.395019, 3.26076, 1.6532, 1.05617385581505, 1566.18446925311,
6455.401855, 3.26105, 1.6528, 1.05620778414388, 1566.32565385887,
6462.471191, 3.26132, 1.6544, 1.05623589162299, 1566.45605201185,
6469.673828, 3.26163, 1.6541, 1.05626678868723, 1566.58400777728,
6476.761718, 3.26192, 1.6557, 1.05629514142051, 1566.7150506277,
6484.516601, 3.26222, 1.6571, 1.05632635584286, 1566.85717223657,
6491.783691, 3.26252, 1.6581, 1.05635608829833, 1566.98977480696,
6498.866699, 3.26282, 1.6565, 1.05638773148589, 1567.11187486981,
6506.233398, 3.26314, 1.6555, 1.05642004053397, 1567.24087353441,
6514.13623, 3.26345, 1.6592, 1.05644957808477, 1567.39222132698,
6521.189941, 3.26376, 1.663, 1.05647573666671, 1567.52923561599,
6528.506835, 3.26403, 1.6612, 1.05650819858117, 1567.65436256703,
6535.566894, 3.26434, 1.6651, 1.05653427334249, 1567.79177898636,
6543.411132, 3.26463, 1.6644, 1.05656783053303, 1567.92941874428,
6550.666992, 3.26491, 1.6654, 1.05659730968503, 1568.06157237746,
6557.74121, 3.26523, 1.6668, 1.05662604219115, 1568.192355034,
6564.981445, 3.2655, 1.6644, 1.05665879725123, 1568.31451133909,
6572.821777, 3.26582, 1.6675, 1.05668875718882, 1568.46329804694,
6580.09375, 3.26612, 1.6704, 1.05671654526455, 1568.60142373867,
6587.268554, 3.2664, 1.671, 1.05674609786397, 1568.73108771864,
6594.536621, 3.26668, 1.6735, 1.05677408720327, 1568.86771903453,
6602.373535, 3.267, 1.6748, 1.05680583556733, 1569.01139988721,
6609.645507, 3.26729, 1.6711, 1.05684018483741, 1569.13080261429,
6616.963867, 3.26758, 1.674, 1.05686804241247, 1569.26960303557,
6624.176757, 3.2679, 1.6744, 1.0568982859981, 1569.40001775351,
6632.064941, 3.26821, 1.6779, 1.05692790309547, 1569.55065121124,
6639.256347, 3.26848, 1.6757, 1.05696023290234, 1569.67261276423,
6646.304687, 3.26873, 1.6797, 1.05698556472067, 1569.80925680652,
6653.596191, 3.26903, 1.6809, 1.05701510771114, 1569.94299415477,
6661.557617, 3.26934, 1.6793, 1.05705014333707, 1570.08056494153,
6668.70166, 3.26966, 1.6795, 1.05708030210664, 1570.20927209191,
6675.993164, 3.26996, 1.6852, 1.05710528648406, 1570.35568861537,
6683.21875, 3.27026, 1.683, 1.05713799679891, 1570.47875331606,
6691.207031, 3.27059, 1.6842, 1.05717047021281, 1570.6250063283,
6698.196289, 3.27092, 1.685, 1.05719950267752, 1570.75291315583,
6705.399902, 3.27115, 1.6896, 1.05722461557424, 1570.89365293594,
6712.467773, 3.27141, 1.6893, 1.0572544254083, 1571.01874863505,
6720.523437, 3.27171, 1.6912, 1.05728616429541, 1571.16769346225,
6727.533691, 3.27199, 1.6919, 1.05731491459831, 1571.29493000049,
6734.510742, 3.27229, 1.6896, 1.05734674650119, 1571.41348208318,
6741.717773, 3.27263, 1.6932, 1.05737385366441, 1571.55320351216,
6749.526367, 3.27289, 1.6915, 1.05740790734882, 1571.68718274189,
6756.854492, 3.27317, 1.6958, 1.05743422499799, 1571.83004006233,
6763.958007, 3.27351, 1.6977, 1.05746264177255, 1571.96321680805,
6771.114746, 3.27377, 1.6955, 1.05749468632481, 1572.0845682564,
6779.010253, 3.27407, 1.6972, 1.05752597994246, 1572.23024441131,
6786.101562, 3.27441, 1.6983, 1.05755514773976, 1572.36098372317,
6793.45996, 3.27469, 1.7018, 1.05758237142028, 1572.50214355247,
6800.604492, 3.275, 1.7027, 1.05761166905882, 1572.63278673775,
6808.432617, 3.27532, 1.7046, 1.05764266510645, 1572.77819599779,
6815.518066, 3.27553, 1.7036, 1.05767275275435, 1572.90095551435,
6822.754882, 3.27582, 1.7073, 1.05769938224219, 1573.04075350225,
6829.946289, 3.27614, 1.7056, 1.05773156476769, 1573.16509576739,
6837.748535, 3.27644, 1.7075, 1.05776226623111, 1573.30977563464,
6844.895996, 3.27668, 1.7085, 1.05779082422829, 1573.43970524615,
6852.161132, 3.27699, 1.7109, 1.05781904165952, 1573.5766789039,
6859.331054, 3.27726, 1.7118, 1.05784804897141, 1573.70719200227,
6867.154785, 3.27756, 1.7089, 1.05788367334633, 1573.8388209431,
6874.317382, 3.27788, 1.7122, 1.05791066532182, 1573.97671757825,
6881.541503, 3.27815, 1.715, 1.05793794719863, 1574.11350783949,
6888.791503, 3.27844, 1.7136, 1.05796975364025, 1574.23929798992,
6896.645996, 3.27872, 1.716, 1.05799993850951, 1574.38602353934,
6903.788085, 3.27902, 1.7171, 1.05802888391504, 1574.51711771068,
6910.883789, 3.27929, 1.7171, 1.05805849251295, 1574.64387433741,
6918.068847, 3.2796, 1.7191, 1.05808677426627, 1574.77839602056,
6926.043945, 3.27992, 1.719, 1.05812029377208, 1574.92085223507,
6933.198242, 3.2802, 1.7198, 1.05814939601639, 1575.05103404161,
6940.25, 3.28052, 1.7204, 1.05817866268676, 1575.17950773948,
6947.567382, 3.28079, 1.7243, 1.0582051549193, 1575.32103561998,
6954.70996, 3.28111, 1.7227, 1.05823698925974, 1575.44493792202,
6962.542968, 3.28141, 1.7277, 1.05826460301183, 1575.59892538293,
6969.786621, 3.28171, 1.7277, 1.05829501809617, 1575.72875286245,
6976.842773, 3.28201, 1.7303, 1.05832207974491, 1575.86261271257,
6984.145507, 3.28228, 1.7286, 1.05835416667061, 1575.98826101759,
6992.039062, 3.28259, 1.7273, 1.05838846413133, 1576.12586589375,
6999.239257, 3.28287, 1.7321, 1.05841365927278, 1576.26807118078,
7006.438476, 3.28319, 1.7317, 1.05844447029042, 1576.39635395503,
7013.501464, 3.28344, 1.7327, 1.05847271305229, 1576.52511990972,
7021.346191, 3.28373, 1.7351, 1.0585028823368, 1576.67193457882,
7028.476562, 3.28401, 1.735, 1.05853275786834, 1576.79926826656,
7035.639648, 3.28428, 1.7372, 1.05856033629577, 1576.9334407559,
7042.648437, 3.28455, 1.7392, 1.05858752377921, 1577.06439132167,
7050.641601, 3.28488, 1.7384, 1.05862184334648, 1577.20548189166,
7057.695312, 3.28515, 1.7407, 1.05864889139759, 1577.33805781385,
7064.985351, 3.28542, 1.7396, 1.05868028342668, 1577.46524138787,
7071.936523, 3.28573, 1.7429, 1.05870627683164, 1577.59945844903,
7079.729492, 3.28607, 1.7406, 1.05874142476056, 1577.733085755,
7086.808593, 3.28628, 1.7457, 1.05876518303616, 1577.8730074914,
7094.088378, 3.28658, 1.7469, 1.05879445934518, 1578.00691407967,
7101.088867, 3.28684, 1.7463, 1.05882413176831, 1578.13036168812,
7108.981933, 3.28717, 1.7477, 1.05885580856126, 1578.27591059855,
7116.081054, 3.28745, 1.7494, 1.05888369870218, 1578.40779488459,
7123.307128, 3.28776, 1.7497, 1.05891375648468, 1578.53844120909,
7130.373535, 3.28803, 1.7522, 1.05894061475791, 1578.6718448509,
7138.489257, 3.28836, 1.7527, 1.05897403760372, 1578.81876445855,
7145.441406, 3.28864, 1.751, 1.05900479815967, 1578.93865777068,
7152.645507, 3.28892, 1.7537, 1.05903205756355, 1579.07517113354,
7159.770996, 3.28925, 1.7502, 1.05906574393545, 1579.19383440323,
7167.693847, 3.2896, 1.7564, 1.05909281485385, 1579.35361740475,
7174.903808, 3.28985, 1.7568, 1.05912214940282, 1579.48338512561,
7182.083007, 3.29014, 1.7593, 1.05914959080603, 1579.61908326936,
7189.329589, 3.29041, 1.7615, 1.05917741154468, 1579.75481108758,
7197.282714, 3.29073, 1.7609, 1.0592112076677, 1579.8957554377,
7204.270507, 3.291, 1.7634, 1.05923772971884, 1580.02784741396,
7211.42871, 3.29129, 1.7622, 1.05926882778349, 1580.15291192321,
7218.632812, 3.29155, 1.7659, 1.05929486192765, 1580.2919428448,
7226.646972, 3.29188, 1.7647, 1.05932957259342, 1580.43245727397,
7233.842285, 3.29215, 1.7668, 1.05935727705772, 1580.56705121197,
7241.15332, 3.29242, 1.7688, 1.05938552044855, 1580.70337631195,
7248.251464, 3.29272, 1.7697, 1.05941433138546, 1580.83342134082,
7256.279785, 3.29303, 1.7716, 1.0594457582269, 1580.98251634633,
7263.288085, 3.2933, 1.7716, 1.05947486525589, 1581.10805698912,
7270.421875, 3.29358, 1.7725, 1.05950362327263, 1581.23843024276,
7277.483398, 3.29382, 1.7736, 1.05953154381674, 1581.3675004032,
7285.479003, 3.29416, 1.7749, 1.05956370547471, 1581.51484508708,
7292.71875, 3.29443, 1.7748, 1.05959378173324, 1581.64414220746,
7299.83496, 3.29475, 1.777, 1.05962149550149, 1581.77845295018,
7306.979492, 3.29501, 1.7791, 1.05964888143143, 1581.91206398543,
7314.941406, 3.29535, 1.7806, 1.05968069558218, 1582.05940280187,
7322.078125, 3.2956, 1.7816, 1.05970907144694, 1582.18968380664,
7329.298339, 3.29591, 1.7796, 1.05974133895006, 1582.31401283858,
7336.321289, 3.29618, 1.7838, 1.05976620576196, 1582.45151360383,
7344.432617, 3.29654, 1.7815, 1.0598026061117, 1582.59123414142,
7351.546875, 3.29683, 1.7867, 1.05982697562332, 1582.73340322358,
7358.625, 3.29709, 1.7877, 1.0598551997088, 1582.86284776456,
7365.875, 3.29735, 1.789, 1.05988376977888, 1582.99610872247,
7373.695312, 3.29763, 1.789, 1.05991600240211, 1583.13596586894,
7380.818847, 3.29791, 1.7914, 1.05994314539404, 1583.27039814614,
7387.966308, 3.29818, 1.7911, 1.05997302739754, 1583.39761751243,
7395.051757, 3.29845, 1.7941, 1.05999932079951, 1583.53290770782,
7402.910156, 3.29876, 1.7936, 1.06003245678536, 1583.67252303473,
7409.901367, 3.29903, 1.7933, 1.06006173442588, 1583.79705072801,
7417.098632, 3.29933, 1.7931, 1.06009195679468, 1583.92589213469,
7424.418945, 3.29965, 1.7976, 1.0601180491077, 1584.07018767034,
7432.317382, 3.29994, 1.799, 1.06014921546168, 1584.21547690586,
7439.207031, 3.30019, 1.7979, 1.060178728243, 1584.33574697655,
7446.356445, 3.30048, 1.8007, 1.06020561976068, 1584.47192837838,
7453.346191, 3.30074, 1.8016, 1.06023356433895, 1584.59963099177,
7461.05371, 3.30105, 1.803, 1.06026416744484, 1584.74193494598,
7468.353027, 3.30132, 1.8041, 1.06029316629395, 1584.87572393614,
7475.257812, 3.30161, 1.8027, 1.06032337954534, 1584.99606517148,
7482.404785, 3.30188, 1.8069, 1.06034864475711, 1585.13579141748,
7490.208007, 3.30216, 1.8086, 1.0603790253252, 1585.28014964777,
7497.276367, 3.30249, 1.8059, 1.06041152418475, 1585.40036244685,
7504.407226, 3.30275, 1.8112, 1.06043551127882, 1585.54270728137,
7511.658691, 3.303, 1.8104, 1.06046605971833, 1585.67014298933,
7519.457031, 3.30335, 1.8103, 1.0604988547047, 1585.81053034311,
7526.542968, 3.30363, 1.8148, 1.06052364989407, 1585.95019914382,
7533.592773, 3.30387, 1.8123, 1.06055506120293, 1586.06930651482,
7540.689941, 3.30414, 1.8131, 1.06058356228221, 1586.19881021738,
7548.592285, 3.30443, 1.8157, 1.06061346213761, 1586.34756870318,
7555.763183, 3.30472, 1.8172, 1.06064170140762, 1586.48059790008,
7562.948242, 3.305, 1.8186, 1.06067000393513, 1586.61344960464,
7569.998535, 3.30528, 1.8194, 1.06069840161248, 1586.74231068436,
7577.807128, 3.30559, 1.8222, 1.06072790386439, 1586.89031509211,
7584.893066, 3.30585, 1.822, 1.060757268719, 1587.01674298576,
7591.945312, 3.30613, 1.8245, 1.06078393576929, 1587.15034070629,
7599.07666, 3.30643, 1.8212, 1.06081697037654, 1587.26962680529,
7606.88916, 3.30671, 1.8248, 1.06084539330067, 1587.41946900329,
7614.057617, 3.307, 1.8269, 1.06087298484372, 1587.55414666973,
7621.123535, 3.30728, 1.8276, 1.0609015188869, 1587.68303744367,
7628.176757, 3.30755, 1.8262, 1.06093204772673, 1587.80577454556,
7636.07666, 3.30785, 1.8261, 1.06096472399378, 1587.94726106239,
7643.126464, 3.30811, 1.8306, 1.06098914687258, 1588.08605283365,
7650.291992, 3.30842, 1.8311, 1.06101851265416, 1588.21659727114,
7657.442382, 3.3087, 1.8336, 1.06104551930947, 1588.35193674793,
7665.21875, 3.30904, 1.8352, 1.06107633715033, 1588.49658512818,
7672.457031, 3.30931, 1.8364, 1.06110490244084, 1588.62972911637,
7679.588867, 3.30958, 1.8378, 1.06113285796819, 1588.76157881466,
7686.654785, 3.30988, 1.8368, 1.06116326579131, 1588.88613702733,
7694.375, 3.31017, 1.8376, 1.06119422760502, 1589.0268718901,
7701.363281, 3.31042, 1.8409, 1.06121952076131, 1589.16116585869,
7708.548339, 3.31073, 1.8429, 1.06124740651096, 1589.29621355631,
7715.457031, 3.31099, 1.8434, 1.06127532742741, 1589.42158101344,
7723.248535, 3.31126, 1.8413, 1.06130931680749, 1589.55529818203,
7730.296875, 3.31155, 1.8421, 1.06133771883674, 1589.68438220882,
7737.508789, 3.3118, 1.8476, 1.0613616026323, 1589.82862855326,
7744.635742, 3.31212, 1.8479, 1.0613910679864, 1589.95816534815,
7752.529785, 3.31242, 1.8484, 1.06142305006986, 1590.10128872405,
7759.501464, 3.31267, 1.8477, 1.06145232136085, 1590.22433212966,
7766.707031, 3.313, 1.8519, 1.06147819403346, 1590.36611539535,
7773.973632, 3.31329, 1.8522, 1.06150790849584, 1590.49764611189,
7781.104003, 3.31353, 1.8546, 1.0615345275349, 1590.63182556092,
7789.111816, 3.31387, 1.852, 1.06157042671656, 1590.76904559875,
7796.388183, 3.31414, 1.8565, 1.06159571758639, 1590.91199038137,
7803.464843, 3.31444, 1.8575, 1.0616240759322, 1591.04231037614,
7810.471679, 3.31469, 1.8591, 1.06165111616564, 1591.1723128845,
7818.182128, 3.31496, 1.8588, 1.06168291982988, 1591.3096435504,
7825.285156, 3.31522, 1.857, 1.0617138645941, 1591.43215122985,
7832.33496, 3.31553, 1.8611, 1.06173904090211, 1591.57067711957,
7839.479003, 3.3158, 1.862, 1.06176747398692, 1591.7014646383,
7847.303222, 3.31611, 1.8639, 1.06179780548345, 1591.84743184309,
7854.458007, 3.31637, 1.8648, 1.06182618386983, 1591.97826459639,
7861.506835, 3.31661, 1.8654, 1.06185428832738, 1592.10613524892,
7868.570312, 3.31686, 1.8658, 1.06188273640148, 1592.23386790972,
7876.588867, 3.31721, 1.8684, 1.06191342505185, 1592.38575454756,
7883.717285, 3.31751, 1.8714, 1.06193990410701, 1592.52250222133,
7890.756347, 3.31777, 1.8704, 1.06196976264726, 1592.6461386384,
7897.876464, 3.31803, 1.8731, 1.06199615695583, 1592.78132504864,
7905.733398, 3.31833, 1.8724, 1.06202913972441, 1592.92062574549,
7912.743164, 3.3186, 1.8754, 1.06205489311696, 1593.05487140372,
7919.983398, 3.31887, 1.8734, 1.06208660300431, 1593.1794421878,
7927.088378, 3.31913, 1.877, 1.06211200958058, 1593.31684378192,
7934.92871, 3.31947, 1.8753, 1.06214628465063, 1593.45374278699,
7942.110351, 3.31977, 1.8784, 1.06217283341876, 1593.59171814704,
7949.221191, 3.32004, 1.8788, 1.06220159781876, 1593.72062629584,
7956.164062, 3.32032, 1.8819, 1.06222706399609, 1593.85415114335,
7963.92871, 3.32058, 1.8832, 1.06225728051865, 1593.99675857295,
7971.135742, 3.32085, 1.8834, 1.06228660057121, 1594.1268071764,
7978.208496, 3.32112, 1.8846, 1.06231439287155, 1594.25725729898,
7985.479003, 3.32139, 1.8855, 1.06234323218662, 1594.39033378531,
7993.095214, 3.32169, 1.8891, 1.06237088300352, 1594.5372624347,
8000.332031, 3.32197, 1.8908, 1.06239886098865, 1594.6720963852,
8007.453125, 3.32224, 1.8883, 1.06243059043122, 1594.79329426457,
8014.520507, 3.322489, 1.8903, 1.06245734588172, 1594.92554179367,
8022.307128, 3.32278, 1.8912, 1.06248829454548, 1595.06794132626,
8029.436523, 3.32304, 1.8924, 1.06251618791698, 1595.19925633035,
8036.608398, 3.32333, 1.8924, 1.06254572364483, 1595.32848826903,
8043.804687, 3.32363, 1.8951, 1.06257268434262, 1595.46567101575,
8051.333007, 3.32392, 1.8956, 1.06260304470368, 1595.60248378943,
8058.651367, 3.3242, 1.8977, 1.06263089328425, 1595.73986157483,
8065.751464, 3.32445, 1.8967, 1.06266081332328, 1595.86453330845,
8072.710937, 3.32471, 1.9008, 1.06268509139669, 1596.00082502544,
8080.629882, 3.32504, 1.9, 1.06271858171357, 1596.14151208425,
8087.979003, 3.3253, 1.9031, 1.06274533688494, 1596.28186836163,
8094.950195, 3.3256, 1.9015, 1.062775808423, 1596.40342669295,
8102.313964, 3.32589, 1.9061, 1.06280134537799, 1596.54858323435,
8110.141601, 3.32618, 1.9067, 1.06283269932302, 1596.69091820348,
8117.395996, 3.32646, 1.9052, 1.06286394792702, 1596.8173987367,
8124.563964, 3.32674, 1.9083, 1.06289017896935, 1596.9549146309,
8131.539062, 3.32701, 1.911, 1.06291600196792, 1597.08783285396,
8139.148437, 3.3273, 1.9106, 1.06294754011825, 1597.22365914539,
8146.431152, 3.3276, 1.9139, 1.06297416268055, 1597.36402601478,
8153.706054, 3.32788, 1.9136, 1.06300424743854, 1597.49415656716,
8160.708007, 3.32819, 1.9138, 1.06303305645307, 1597.62134546701,
8168.618652, 3.32846, 1.918, 1.0630608458721, 1597.77466525063,
8175.770507, 3.32875, 1.9183, 1.06308993356064, 1597.90444739735,
8182.649902, 3.32901, 1.919, 1.06311732456274, 1598.03012610081,
8189.589843, 3.32926, 1.9167, 1.06314791174971, 1598.14855172488,
8197.551757, 3.32956, 1.9203, 1.06317675216874, 1598.30159351967,
8204.568359, 3.32983, 1.9204, 1.06320534763383, 1598.42819308097,
8211.891601, 3.3301, 1.9234, 1.06323213275472, 1598.56802881914,
8218.958007, 3.33041, 1.9266, 1.06325809627372, 1598.70453015963,
8226.823242, 3.330739, 1.9274, 1.06328966724349, 1598.84871695812,
8233.848632, 3.33096, 1.9262, 1.06331917956726, 1598.97122093101,
8240.864257, 3.3312, 1.9282, 1.06334555401974, 1599.10254042626,
8248.08496, 3.3315, 1.9307, 1.06337270861845, 1599.23969109158,
8255.963867, 3.33176, 1.9284, 1.06340687517955, 1599.3746829479,
8262.854492, 3.33205, 1.9325, 1.06343106493253, 1599.51028316124,
8270.018554, 3.33229, 1.9343, 1.06345818626912, 1599.6436601297,
8277.083984, 3.33257, 1.9333, 1.06348814055415, 1599.76831267954,
8284.839843, 3.33286, 1.9363, 1.06351668564224, 1599.91601931599,
8291.933593, 3.33311, 1.9359, 1.06354586503538, 1600.04235720887,
8299.032226, 3.33341, 1.936, 1.06357498591974, 1600.17088648875,
8306.204101, 3.33371, 1.9387, 1.06360172459657, 1600.3077531281,
8313.826171, 3.33401, 1.9407, 1.06363086071719, 1600.450574023,
8320.886718, 3.33427, 1.9384, 1.06366192873198, 1600.57134427089,
8328.081054, 3.33451, 1.9416, 1.06368770677481, 1600.70907539622,
8335.207031, 3.33479, 1.9402, 1.06371826946933, 1600.83373565413,
8343.076171, 3.33512, 1.9464, 1.06374429070163, 1600.99271575876,
8350.095703, 3.33537, 1.9434, 1.06377581909998, 1601.11074411354,
8357.229492, 3.33567, 1.948, 1.06380045043587, 1601.25211638439,
8364.408203, 3.33594, 1.9469, 1.06383080330393, 1601.37837884227,
8372, 3.33619, 1.949, 1.06385925793999, 1601.52022742527,
8379.295898, 3.33647, 1.9489, 1.06388910889712, 1601.65140200494,
8386.502929, 3.33676, 1.9512, 1.06391626066301, 1601.78768047063,
8393.354492, 3.33703, 1.9527, 1.06394272123207, 1601.91529545177,
8401.396484, 3.33732, 1.954, 1.06397401090995, 1602.06343968422,
8408.560546, 3.33755, 1.9538, 1.06400302089459, 1602.19131734447,
8415.570312, 3.33781, 1.9565, 1.06402875061889, 1602.32480295094,
8422.643554, 3.33809, 1.9563, 1.06405784996063, 1602.45184559432,
8430.538085, 3.33843, 1.9581, 1.06408849753203, 1602.59952742209,
8437.583984, 3.33869, 1.9607, 1.06411445392555, 1602.73338050673,
8444.801757, 3.33895, 1.9607, 1.06414370481911, 1602.86320158016,
